Character,Gender,Line
Mike,Male,"Thanks, buddy! All right, now watch me do my thing! Gate's open! Go get rowdy! Bad news—I'm out of ammo! You'll have to handle this one on your own! Don't worry, you got this! I bet you won't even break a sweat!"
Leon,Male,All right.
Mike,Male,Get in!
Leon,Male,Thanks!
Mike,Male,"When we get out of here, drinks are on me. I know a good bar."
Mike,Male,"Yeah, keep your head down! Nice and slow. What the—!?"
Leon,Male,No...Mike!
Leon,Male,Saddler!
Leon,Male,"I'll make sure you're the next to go, Saddler. They keep coming!"
Leon,Male,What the…
Merchant,,"Nothing but the finest wares! Welcome! What can I interest you in? Better to be overprepared, am I right? Pleasant travels."
Leon,Male,"Almost there... Ashley, I'm coming."
Leon,Male,Ashley!
Saddler,Male,"You have come, my child."
Leon,Male,What...do you want?
Saddler,Male,"I simply wish to share this gift with as many as possible. A humble wish, don't you think? You see, we are all connected through the Holy Body. And now your flesh and bones, your very thoughts… are already one with us."
Leon,Male,Bullshit.
Saddler,Male,Why do you reject serenity? When you need only accept the sacred gift? Like...she did.
Leon,Male,Saddler!
Saddler,Male,"Ah yes. The time has come… for this lamb to join our covenant! Oh, blessings unto him and the sweet mercy they bring. Exult all—and let it be so!"
Ada,Female,Leon! Go!
Leon,Male,Ashley... Ashley? Damn it.
Leon,Male,Laboratory B... Looks like it's this way.
Leon,Male,The hell?
Leon,Male,Fuck. I'm losing it.
Saddler,Male,"(via telepathy) Still you resist, child."
Leon,Male,Shut up!
Leon,Male,Enough! God damn it.
Leon,Male,This time… it has to be different.
Ashley,Female,You go first.
Leon,Male,"No way. Like I told you, I'm gonna get you home safe. Here goes nothing."
Leon,Male,Ashley...? Ashley...?
Ashley,Female,I'm right here.
Ashley,Female,I thought you were gonna die.
Leon,Male,You did this?
Ashley,Female,Yeah. Yeah I did this. Can you stand?
Leon,Male,That a map?
Ashley,Female,"Yeah, I found it. I think it says we can get out if we go...this way. Hey, we're a team, right?"
Leon,Male,Keep this up? I'll be out of a job.
Ashley,Female,"So, all of this? Removing the parasites... This was Luis?"
Leon,Male,I'm surprised this thing even booted up.
Leon,Male,Someone had a field day looting the Umbrella labs…
Leon,Male,Sorry.
Ashley,Female,"Like I said, we're a team!"
Leon,Male,You're getting good at that.
Ashley,Female,Right?
Ashley,Female,You sure you're OK?
Leon,Male,Never been better.
Ashley,Female,Good.
Ashley,Female,Look at this place! That woman who helped us... do you think she's all right?
Leon,Male,"Oh, I'm sure she's fine. She's not the type to roll over that easy."
Ashley,Female,"Sounds like you know her well… Hey, wait! Leon!"
Ashley,Female,Where are you going!? Don't leave me!
Merchant,,"Nothing but the finest wares! Your valuables won't do you much good in the grave. Heheheheh, thank you. There's some things money can't buy. Crossin' your T's, dottin' your I's. That's the way to be. We're starting to get an idea of your tastes, friend. Try that on for size. Anything else I can 'elp you with? Lightweight and easy to handle, this weapon has a lot of power."
Ashley,Female,"Leon, look! Is that-?"
Leon,Male,Ada!
Leon,Male,He thinks he's going to lure me out. Stay here. I won't be long.
Ashley,Female,Okay.
Leon,Male,Ada!
Leon,Male,Saddler!
Saddler,Male,You foul renegade! You have forsaken the Holy Body… the great gift...to become one with us. You require ABSOLUTION!
Saddler,Male,"Such blasphemous desecration! Such unforgivable heresy! Yet, is it not the sinner who is in most need of salvation?"
Leon,Male,I'm getting sick of your shit!
Leon,Male,"Finally a look that suits you, Saddler. A monster in and out. Still, I need to cut this date short. It's not me, it's you."
Ada,Female,Use this!
Leon,Male,I'll give you a holy body!
Leon,Male,Ada. What the hell are you doing?
Ada,Female,"Nothing personal, Leon. Luis and I had an arrangement. Don't worry, I'll take good care of it."
Ada,Female,Ride's here. You coming?
Leon,Male,I think we both know this is where we go our separate ways.
Ada,Female,I see.
Ada,Female,Better get a move on.
Leon,Male,Cute.
Ada,Female,"Until next time, Leon."
Ashley,Female,Leon! Where's she going?
Leon,Male,Who knows.
Ashley,Female,I don't understand. Why would she just—?
Leon,Male,Better move. Island's gonna blow.
Ashley,Female,It's gonna WHAT!?
Leon,Male,Yeah.
Leon,Male,"OK, let's get out of here!"
Ashley,Female,Yeah! Now we can go home!
Leon,Male,We're not outta here yet.
Ashley,Female,Thanks.
Ashley,Female,They're not attacking. What's going on?
Leon,Male,They're nothing now their master's gone. It's over for them.
Leon,Male,You like thrill rides?
Ashley,Female,I love them!
Leon,Male,You're gonna love this!
Leon,Male,Hold on!
Leon,Male,You all right?
Ashley,Female,I'm not sure! That was insane!
Ashley,Female,"Mission accomplished, right?"
Leon,Male,Mission accomplished...when you're home safe.
Ashley,Female,Thank you for saving me.
Leon,Male,Don't mention it.
Ashley,Female,"You know, I could put in a word with my dad. Have you assigned to my detail, if you're interested?"
Leon,Male,"You don't need me. You proved you can handle yourself. Even if you could use a lesson in knife safety. Come on, let's go home."
Hunnigan,Female,Condor One? Roost to Condor One! Do you read me? Come in! I said come in! Is this thing even on? Leon! Leon! Are you and Ashley all right? Where are you? Come on!
Ada,Female,Patch me through.
Ada,Female,I've obtained the Amber.
Wesker,Male,Excellent.
Ada,Female,Just one question. What are you planning to do with this?
Wesker,Male,I do not pay you to ask questions. All you need to know is a new dawn is breaking. A hundred will give their lives so that just one may live. I am expediting that change.
Ada,Female,"So, we're talking millions of casualties."
Wesker,Male,Billions.
Ada,Female,How ambitious.
Ada,Female,We're changing course. Now.
