Character,Gender,Line
Helena,Female,(nearby) Your friend likes to play hard to get. She always been like this?
Chris,Male,(to Piers) There she is! Cut her off!
Piers,Male,I've got her!
Leon,Male,Chris!
Chris,Male,Leon? What are you doing here?
Leon,Male,"Put your gun down, Chris. She's a key witness, we need her."
Chris,Male,A witness!? She's the one who did all this!
Leon,Male,"No! It wasn't her - it was Simmons, the National Security Advisor."
Chris,Male,I lost all my men because of her!
Leon,Male,"And I lost over 70,000 people, including the president, because of Simmons!"
Chris,Male,She's working for Neo-Umbrella. You know what that means?
Leon,Male,"Yeah, I do."
Chris,Male,And you're still going to protect this woman?
Leon,Male,I am.
Piers,Male,Captain!
Piers,Male,Freeze!
Piers,Male,Damn it! (runs after Ada)
Leon,Male,Helena!
Helena,Female,He's gonna kill her!
Leon,Male,"Chris, wait! We both want the same thing here."
Chris,Male,All right. The BSAA will handle Ada. You take care of Simmons.
Leon,Male,Chris. I know you'll do the right thing.
Piers,Male,She's making a break for the harbor. Get in!
Chris,Male,"Hey, Piers. What you said, about me hiding from my past. You were right."
Piers,Male,Captain?
Chris,Male,Can you catch up to her?
Piers,Male,Won't stop until I do.
Piers,Male,(radio) This is Piers Nivans! Ada Wong is moving south towards the military port! Advising all personnel to be on the alert! (to Chris) Don't bother! We can handle this!
Chris,Male,I've had enough of these stupid games!
Chris,Male,Chris to HQ! Block of all the exits!
Radio,,"Sorry, no can do. All of our units are currently engaged. I don't have any to spare."
Piers,Male,Dammit! Do you think this is part of her plans? Give up Ada! We got you! You're not getting rid of us that easily! I'm the best driver the BSAA's got!
Radio,,"Alpha, come in! This is Delta! We hear you're zeroing in on Ada Wong! We're trying to hold out on our end, but we ain't gonna last long! You've gotta catch that woman, before this gets any worse!"
Chris,Male,Don't worry soldier! We will! You just keep those civilians safe!
Radio,,Roger that! Good luck! Hopefully we can put an end to this shit storm! Delta out!
Piers,Male,Captain! There's a train coming!
Chris,Male,"Hey! Grab your gun! I'm taking the wheel! Hang on! I'm taking a short cut! There we go! She's not getting away again. You're not gonna lose us, Ada!"
Radio,,HQ to Alpha! We've spotted an aircraft carrier of unknown origin in the harbor. Chatter we've picked up indicates it might belong to Neo-Umbrella.
Piers,Male,Then that's where Ada's headed! We can't let her reach it!
Chris,Male,Hold on! I'm gonna jump it!
Chris,Male,Piers!
Piers,Male,"I'm good, captain!"
Chris,Male,Keep your head down! They've got their sights locked on us! Careful. These enemies are different.
Piers,Male,"So these are Neo-Umbrella's finest, huh?"
Chris,Male,(radio) Alpha to HQ. We're closing in on Ada Wong.
Radio,,HQ here. Copy that.
Piers,Male,We have to figure out where on board she's hiding.
Chris,Male,"We need to get up those stairs. Hurry, we can't let her get away."
Piers,Male,"Well, that's just great, what else can go wrong? How the hell are we supposed to get the bulkhead open?"
Chris,Male,We'll figure something out. That's our job. You and I have a mission to complete. Got it?
Piers,Male,"Yeah, I got it. Maybe we can blow it open."
Chris,Male,Hey Piers! I found somethin' to take care of that bulkhead!
Chris,Male,"Piers, you OK?"
Piers,Male,"Yeah, I'm fine."
Chris,Male,Just keep going. We'll meet up eventually.
Chris,Male,Now that's how you open a door.
Piers,Male,"HQ, come in. We're continuing our mission to apprehend Wong."
Chris,Male,"Now, let's get those stairs back down."
Chris,Male,I'm going for it.
Piers,Male,Roger that!
Radio,,HQ to Alpha. Fighting in the city has spread. You need to apprehend Ada Wong now.
Chris,Male,Copy that. Tell our boys to hang in there.
Piers,Male,Are you kidding me!?
Chris,Male,I think we've overstayed our welcome.
Ada,Female,"Can you feel it spreading through your body yet? I'm just giving you exactly what you gave me, Simmons. At first you'll be afraid, but don't worry. You're just becoming the monster you always were. You and everyone else on the planet. You and your Family may have shaped the world into what it is today, but starting tomorrow, it's all going to change."
Piers,Male,It's Ada!
Chris,Male,"Ada, stop!"
Piers,Male,Found her!
Chris,Male,Upstairs - move!
Piers,Male,"Dammit, she's toying with us!"
Chris,Male,I'll take care of these guys.
Chris,Male,Ada!
Ada,Female,"Still haven’t had enough, huh? Even after losing all your men - again? With your track record I gotta say, I'd hate to be a member of your team, Chris."
Piers,Male,"Don't listen to her, Captain."
Ada,Female,"But where are my manners? I mean, really, I should be thanking your men… ...foreing such good test subjects."
Chris,Male,"Ever since Edonia, all I've wanted is to see you dead. But this isn't about vengeance, it's about justice. It's over, Ada."
Ada,Female,"You're right, it is. The aircraft carrier is preparing for launch."
Chris,Male,(to Piers) Launch?
Ada,Female,"And the dead will flood the streets. Déjà vu, boys - Raccoon revisited. But this time, it won't just be one city. It'll be the whole world!"
Ada,Female,You got me. Well played. But no one can stop it now...
Piers,Male,Damn it! What the hell just happened!?
Piers,Male,This looks like a different strain. There are two missing!
Chris,Male,"Just take what's left. We'll bring it back to HQ for analysis. (radio) This is Alpha Leader! I need a report on the missing vessels, ASAP!"
Radio,,"The city has been compromised, and we’ve lost contact with all local assets. We need more time."
Chris,Male,We don't have it! The terrorist assault was just a diversion! The real attack will spread the virus globally!
Piers,Male,Now what?
Chris,Male,Let's check the rear hangar. There have gotta be some planes back there.
Piers,Male,"Yes, sir!"
Radio,,"Alpha Team, this is HQ. We've confirmed that Wong was telling the truth. There's a fully armed aircraft carrier in open water not far from your location. Satellite imaging indicates they're getting ready to fire missiles on the mainland. It's imperative that you stop them from launching even a single one."
Chris,Male,"Copy that, HQ. The bay is just up ahead. Hurry!"
Piers,Male,"Yes, sir!"
Piers,Male,This is makin' me seasick. You think this tub is gonna last much longer?
Chris,Male,I don't want to hang around to find out. Come on!
Chris,Male,Dammit. We need three separate passcodes to get this open.
Piers,Male,"Fantastic. Well, let's go see if we can hunt them down."
Chris,Male,"He's dead. Which means someone else is here. Anyway, we got the first code."
Piers,Male,"Aw come on. Give me a break! Finally! Let's get outta here! Captain! Let's get this thing opened, Captain! I'm ready when you are! Got the second one. Only one more to go. Found the last one. Let's head back."
Chris,Male,Come on!
Piers,Male,Right behind you.
Chris,Male,I don't have time for you right now.
Chris,Male,Let's get it fired up!
Radio,,"HQ to Alpha. The aircraft carrier has been located. The carrier is armed with anti-aircraft artillery. Take out those guns, Alpha."
Piers,Male,One plane against an entire carrier? Does that even sound possible?
Chris,Male,Hey Piers! How's your aim?
Piers,Male,"Never better, Captain!"
Radio,,"Prelaunch preparations have already begun, and there's nothing we can do to stop it from here."
Piers,Male,"The missile's carrying a virus. if it hits, it's gonna be a hell of a lot worse than a normal warhead. And the only way we can stop it is by getting on that carrier."
Chris,Male,"We've got no choice. OK, get ready, I'm going in. Ada said she wanted to bring Raccoon City to the world. But there's only one missle that we know of. Come in, HQ. Are there any other vessels in the water?"
Radio,,Negative. Intel says only the carrier.
Piers,Male,She could have been making it up. I wouldn't put it past her.
Radio,,All anti-aircraft guns have been destroyed.
Piers,Male,"All right, now we can stop that missile! Find a place to land, Captain!"
Radio,,HQ to Alpha! The missile countdown has already started. Find the control unit and stop the launch!
Piers,Male,"Roger that, HQ, We're on it! (to Chris) Looks like my path is blocked. Nothin' a little pyrotechnics can't take care of!"
Chris,Male,"OK, I've got you covered."
Piers,Male,That looks like more trouble than we need!
Chris,Male,"Shit. This fight's about to get dirty! Hurry it up, Piers! We're runnin' out of time!"
Radio,,HQ to Alpha. Missile launch has been aborted.
Chris,Male,"Way-to-go, Piers! Now get back to the plane so we can get outta here!"
Piers,Male,Roger that!
Chris,Male,Piers! Get to the crane! I'll pick you up!
Piers,Male,"Hey, Captain! The odds are a little uneven down here. A little help?"
Radio,,"HQ to Alpha, we have an emergency! The missile is preparing to launch!"
Chris,Male,How in the hell!?
Piers,Male,It's Ada. She knew we would try to stop it!
Radio,,"We're out of time, Alpha. Permission to destroy the missile granted!"
Piers,Male,"Dammit, that thing's in our way!"
Chris,Male,"All right, Piers take out those missiles!"
Piers,Male,Roger that!
Piers,Male,It's heading for the city!
Radio,,This is FOS. Is anyone there?
Piers,Male,FOS?
Chris,Male,Chris Redfield with the BSAA here.
Radio,,"Hold on, I'm patching you through to Agent Leon Kennedy."
Chris,Male,"What—? Leon!? Leon, where are you?"
Leon,Male,"(via radio) Chris! We're just outside of Tatchi, why?"
Chris,Male,(screams) Get the hell outta there!
Chris,Male,"Leon!? Leon, are you all right?"
Leon,Male,(via radio) Yeah… But things just got bad. Real bad!
Chris,Male,(punches the wall of the jet) Damn it!
Leon,Male,"(via radio) Chris, listen to me. I need you to rescue two hostages from an underwater oil field. Agent Sherry Birkin… ...and Jake Muller. He's Albert Wesker's son."
Chris,Male,Wesker!?
Leon,Male,"(via radio) Chris, he's got antibodies for the C-Virus."
Chris,Male,I got it. On my way.
Leon,Male,(via radio) Good. Thanks.
Chris,Male,"Leon, wait. There's something I need to tell you. (pauses) Ada Wong is dead."
Leon,Male,"(via radio, quietly) Copy. Sherry and Jake need you. Don't let them down."
Chris,Male,Go!
Piers,Male,"There's irony for you. A man who spent his entire life trying to destroy the world, and now… his son is the only one who can save it."
Chris,Male,And here I am coming to rescue him.
Piers,Male,The man who killed his father. Like I said - irony.
Chris,Male,"I don't know, maybe it's fate. It's been 3 years since I killed Wesker. I can't let this war follow me forever. After we rescue Jake, I'm turning in my gun."
Piers,Male,What!? Wait a minute—
Chris,Male,It's about time someone took my place. And I'd be honored if it was you.
Piers,Male,I... I don't think I'm ready for that.
Chris,Male,"You've made it this far, haven't you?"
Chris,Male,All right. This is it!
Piers,Male,Who the hell has the funding to build something like this?
Chris,Male,"It's got Neo Umbrella written all over it. Be careful. Knowing them, there'll be some surprises."
Piers,Male,Copy that.
Piers,Male,Captain!
Chris,Male,All right.
Chris,Male,I think I got it.
Chris,Male,They found us!
Piers,Male,"We gotta go! Captain, can you pinpoint their location?"
Chris,Male,They're in some sort of research bay. We can get there from the lower levels. Let's go get 'em! Piers! I need you to scope out an area for me! Can't get into the air ducts with these blades going. See if you can turn them off from up there.
Piers,Male,"Roger that. OK, it's off."
Chris,Male,Roger. I'm going in.
Piers,Male,"(fighting) Ah, for Christ's sake."
Chris,Male,I'll see what I find here. Wait for my command.
Piers,Male,Roger that.
Chris,Male,"Piers, I've got another set of blades in the way."
Piers,Male,I'm on it: Just give me a minute. It's off. You're good to go.
Chris,Male,"Piers, I've restored power to the elevator."
Piers,Male,Copy. I'll rendezvous with you up ahead.
Chris,Male,Piers! I'm in the elevator. Headed your way.
Piers,Male,"Copy that, Captain."
Computer,,Engaging airlock. Connection to research block initiated. Please wait until the connection is complete.
Ada,Female,Hello stranger.
Chris,Male,…Ada!?
Ada,Female,"Yup. It's me. Or should I say… was me. Consider this my little parting gift to you. If you've made it this far, I'm assuming you are BSAA. Not that it matters. You still won't stop my plan. No one can. One missile and this world will be transformed… ...into a new Eden. For my last… and greatest creation. He will thrive in the ashes of the burning cities… ...conquering all that remains after the fall. He will reign as king of the new era!"
Piers,Male,Something tells me this new creation isn't a pillow pet.
Chris,Male,Piers! Can you get through to HQ?
Piers,Male,No. Not unless we get topside.
Chris,Male,So we're on our own. All right. Let's get Jake and Sherry the hell outta here! Come on!
Piers,Male,Roger!
Computer,,Connection complete. Pressurizing area now. Please wait until air pressure levels have normalized.
Chris,Male,Don't let it pull the lever! Last thing we need is more cocoons!
Piers,Male,Shit! They keep coming!
Chris,Male,We're just gonna have to hold out!
Computer,,Pressure normalized. Connection procedures complete. Disengaging the safety lock.
Piers,Male,"Let's go, Captain."
Sherry,Female,Chris!
Chris,Male,Glad to see you're OK.
Sherry,Female,"Wait, was that you who just freed us?"
Jake,Male,Looks like you guys saved the day again.
Chris,Male,I can see your father in you.
Sherry,Female,How did you know where—
Jake,Male,"Wait, hold on a second. So you knew him?"
Chris,Male,Yeah. I did. And I'm the one that killed him.
Jake,Male,It was you?
Chris,Male,That's right.
Piers,Male,Chris!
Jake,Male,You better put a leash on that puppy.
Chris,Male,"(to Piers) This is between me and him. (to Jake) Go ahead, shoot. You have every right to. Just promise me you'll survive. The world depends on it."
Jake,Male,(in rage) Who the hell are you to tell me what to do!?
Sherry,Female,Stop it!
Piers,Male,Put your gun down! Now!
Jake,Male,"Tell me, were you just… ...following orders, or was it personal?"
Chris,Male,Both.
Sherry,Female,"Jake, please, stop!"
Piers,Male,...before I put a bullet in your head!
Sherry,Female,Just put your gun down. Don't do this!
Jake,Male,There are more important things at stake than you and me.
Piers,Male,We gotta go!
Sherry,Female,Jake!
Jake,Male,I know!
Sherry,Female,"Guys! I think this is some sort of lift! There's one over there, too! Let's get outta here."
Computer,,HAOS Release Simulation Infection Rate 20%... 60%... Infection Rate 100%
Chris,Male,What the hell is this?
Piers,Male,The end of the world.
Chris,Male,Unless we stop it.
Sherry,Female,So if that giant cocoon hatches...
Chris,Male,We're in trouble. Just a bit.
Piers,Male,We gotta get outta here and warn HQ! Hurry! Over here! This way! Hurry!
Piers,Male,"Ya know, you didn't have to put yourself on the line like that. Wesker deserved what he got. You did what was right - you kept this world safe."
Chris,Male,He was still his father. The kid had the right to know.
Piers,Male,"Well, I'll tell ya this much. I can't say I've lacked for adventure working with you."
Chris,Male,"Sorry, I know it's never been easy being my partner. Once we get outta here… all that's gonna change."
Sherry,Female,(via radio) Listen... Jake.
Jake,Male,"(via radio) Spare me the lecture, all right? We need to find a way outta here."
Sherry,Female,"(via radio) I was only trying to – look, when this over, please, just talk to Chris. And not down the barrel of a gun, OK?"
Jake,Male,"(via radio) It's my problem, not yours. Besides, I don't wanna think about that asshole or my father right now. I can worry about them if and when we get outta here."
Chris,Male,Look out!
Sherry,Female,Chris!
Chris,Male,Get moving!
Piers,Male,We got it from here. Let's go.
Sherry,Female,Wait!
Jake,Male,You've got a job to finish.
Chris,Male,Piers! We've gotta climb!
Chris,Male,Hurry! He'll take us down with him! Piers! Come on!
Piers,Male,I gotcha!
Chris,Male,Shit!
Chris,Male,"OK, let's go!"
Piers,Male,That is one angry son of a bitch!
Chris,Male,Releasing this thing must have been Ada's plan from the beginning!
Piers,Male,Jesus! The missiles were only a distraction then!
Piers,Male,You've gotta be kidding me! That thing's still alive?
Chris,Male,Not for long!
Piers,Male,"Shit, this thing won't die!"
Chris,Male,It better. We can't let this thing see the light of day!
Chris,Male,Piers! You all right?
Piers,Male,I've been better!
Chris,Male,Son of a bitch!
Piers,Male,"Captain! We're outta time! We gotta go! Argh! Captain, I can't get by! I'll be damned if I'm gonna die here."
Chris,Male,Hurry! Can't hold it…
Piers,Male,"Thanks, Captain!"
Chris,Male,We're sitting ducks in here!
Piers,Male,You're right. We gotta move!
Piers,Male,Captain!
Chris,Male,Piers!
Chris,Male,"Oh God, Piers! What did you do?"
Computer,,Pressure abnormality detected. Sealing all doors. Restore pressure to regulation levels. Depressurization initialized.
Chris,Male,Piers! You have to fight it! Try to stay in control!
Computer,,Please wait while pressure is reduced.
Piers,Male,Now's our chance! Fire!
Computer,,Depressurization process is almost complete.
Chris,Male,Piers! Come on! Just stay with me! You're gonna be OK!
Piers,Male,I'm sorry... Captain… I did it for the BSAA… For the future!
Chris,Male,I know. You did a real good thing.
Piers,Male,As long as you—
Chris,Male,"I don't wanna hear it! We're both getting outta here, all right? Let's go!"
Computer,,Depressurization process complete. Unsealing doors now.
Chris,Male,"I'm gonna get you through this, Piers. You hear me?"
Computer,,"Warning. Facilities infrastructure compromised. Unable to withstand water pressure. All personnel, please evacuate immediately."
Piers,Male,"Stand back, Captain, I can kill this thing."
Computer,,"Warning. Facilities infrastructure compromised. Unable to withstand water pressure. All personnel, please evacuate immediately."
Chris,Male,Piers! Damn it…
Piers,Male,Just go!
Chris,Male,No! You're gonna be OK! We're almost there!
Chris,Male,The escape pods! See that? We'll be outta here in no time. Come on… got it!
Chris,Male,"Here we go, Piers, we're gettin' out of here."
Chris,Male,"No! Piers! No, don't do this! Open the door! Goddamn it, listen to me! We can still both get outta here! There's still time! What are you doing? No, Piers, don't! You can still make it out! Goddammit, Piers! No! Piers! Open the goddamn door—that's an order! No…"
Chris,Male,(screams) Piers!
Soldier,,Captain. We've received new orders.
Chris,Male,"All right. Better get to it, then."
Soldier,,"Yes, sir!"
